class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
normal,0.218678221,0.179643825,-0.378399551,0.99926281,0.225649446,0.15902403,-0.377950251,0.99849236,0.230430797,0.157461166,-0.377991557,0.998739719,0.235808149,0.155981481,-0.37801677,0.998922408,0.216866106,0.162823617,-0.358607799,0.997736096,0.214766473,0.163694367,-0.358616948,0.99703306,0.212534159,0.164502278,-0.358647674,0.996372104,0.254465431,0.162841856,-0.310736656,0.999004304,0.219692543,0.170175821,-0.217699617,0.992044628,0.233025968,0.195978254,-0.3490493,0.999536514,0.220310897,0.199026793,-0.322515905,0.998651564,0.316600949,0.262579888,-0.254008681,0.999935091,0.197693348,0.280289173,-0.094003484,0.999144673,0.340312093,0.405612409,-0.227793723,0.987913728,0.185759097,0.415959686,0.002406932,0.527216256,0.327727467,0.538876057,-0.303004533,0.948785722,0.175375089,0.516762435,-0.09947098,0.601160944,0.329627603,0.581318557,-0.339018196,0.90848738,0.169450894,0.56384033,-0.126909241,0.564090431,0.320831865,0.579263389,-0.375031918,0.910116732,0.171222389,0.561396718,-0.18143706,0.57316339,0.315576911,0.565681636,-0.316411227,0.887661576,0.174842641,0.547492146,-0.125318006,0.565182209,0.291031241,0.533113003,-0.038673453,0.999395609,0.21678856,0.535884023,0.038617019,0.998929143,0.319331527,0.713006139,-0.047662947,0.983666599,0.222221136,0.715778589,0.089388132,0.966031373,0.341127545,0.881441653,0.135760844,0.982142687,0.238030776,0.87102133,0.314078331,0.966373503,0.334555209,0.901663542,0.142128453,0.857205808,0.253242642,0.892433167,0.326705396,0.907972217,0.361453146,0.955262303,-0.032501239,0.968489051,0.196913004,0.93809247,0.186012253,0.963228643
normal,0.22145763,0.176484957,-0.400107235,0.999322295,0.228919014,0.156004384,-0.395595521,0.998596907,0.234457523,0.154372752,-0.395641416,0.998823762,0.240503728,0.152963012,-0.395668983,0.998987377,0.218796954,0.160191879,-0.379251093,0.997908413,0.216303796,0.161279619,-0.379283845,0.997271657,0.213715553,0.162272856,-0.379329145,0.996671259,0.258894712,0.160806194,-0.312011391,0.999045253,0.220500782,0.168909863,-0.230023608,0.99269551,0.236602083,0.193204924,-0.364182055,0.99956584,0.222133964,0.196073368,-0.3415806,0.998756588,0.318312526,0.262710035,-0.244825944,0.999927163,0.19808206,0.280255586,-0.111770272,0.999215186,0.341971874,0.400901765,-0.212541908,0.986959875,0.186658129,0.414322108,-0.023870775,0.558533907,0.335529178,0.529576182,-0.291510254,0.944719911,0.173746973,0.516688168,-0.127095431,0.628137052,0.336399972,0.573206306,-0.324917465,0.901774347,0.167148784,0.563785195,-0.155980632,0.589535177,0.331264138,0.572838068,-0.362998903,0.903650939,0.169055089,0.561294794,-0.208743766,0.598628998,0.325947374,0.560948551,-0.306703597,0.881083131,0.172987267,0.547442853,-0.152036116,0.590242267,0.292773902,0.528655946,-0.036702204,0.999390006,0.217122838,0.532639146,0.036595702,0.998977482,0.321224779,0.710763693,-0.046751846,0.984704614,0.22249341,0.714686275,0.069174424,0.968932807,0.341230363,0.881363094,0.124364518,0.983411908,0.238082469,0.871515572,0.268715918,0.969166815,0.334235609,0.901499689,0.12936309,0.862848461,0.253294557,0.894152641,0.278698981,0.911176801,0.36198014,0.955318272,-0.044633877,0.970508635,0.20049423,0.938991129,0.136269942,0.965934396
normal,0.222286567,0.175912544,-0.395960212,0.999375522,0.229906306,0.155227393,-0.392650157,0.998691559,0.235592067,0.153629765,-0.392710865,0.998901129,0.24185209,0.152264997,-0.392753065,0.999049127,0.219524577,0.159367174,-0.374688476,0.998056829,0.216955811,0.160476044,-0.374697655,0.997473001,0.21425578,0.161505103,-0.374738961,0.996918976,0.260723263,0.160222337,-0.311518759,0.999091446,0.22091642,0.168402374,-0.225523561,0.993225098,0.237706423,0.192821816,-0.362056881,0.999595523,0.222783133,0.195485473,-0.337480426,0.998850465,0.319805324,0.262899607,-0.248804837,0.999926925,0.198355764,0.280266106,-0.108779579,0.999273777,0.342872351,0.401242107,-0.220563754,0.987241566,0.187246144,0.413998723,-0.020929556,0.580849349,0.335179716,0.531276345,-0.295090944,0.946523607,0.173879921,0.51548028,-0.124969393,0.649471641,0.33827433,0.574347794,-0.33074683,0.904186845,0.167820081,0.56311053,-0.154301226,0.609573185,0.330694854,0.573617101,-0.367450655,0.906082928,0.16941008,0.56025207,-0.207597747,0.61869204,0.326214105,0.561292529,-0.309205055,0.884090483,0.173450083,0.546615362,-0.150251552,0.609806597,0.292735577,0.529454947,-0.036282744,0.999396801,0.217243224,0.533230186,0.036216252,0.99901849,0.321696013,0.710913241,-0.030397326,0.985588074,0.222795025,0.714241803,0.095008641,0.971446157,0.341271341,0.881297827,0.141971827,0.984420657,0.238132983,0.871441483,0.314583927,0.971551001,0.333723158,0.901485384,0.146930084,0.86820358,0.253374606,0.894378603,0.327027589,0.913990676,0.362749279,0.955417991,-0.025388326,0.97204107,0.200476557,0.939331114,0.190323219,0.968177855
normal,0.230814055,0.173431963,-0.445392907,0.999430358,0.238758311,0.153684407,-0.433655322,0.998791814,0.244998604,0.152270973,-0.433694303,0.998980999,0.251222789,0.151187629,-0.433719367,0.999113381,0.226253122,0.157544822,-0.424405456,0.998218954,0.223112479,0.158568367,-0.424429923,0.997687995,0.219978303,0.15956524,-0.424479783,0.997184634,0.265179724,0.159328923,-0.314410478,0.999131978,0.222560391,0.166863173,-0.269892722,0.993800223,0.245727167,0.190700576,-0.397785664,0.999625146,0.228180975,0.193033576,-0.385052174,0.998948693,0.319995344,0.261913478,-0.234427735,0.999925435,0.197840154,0.275268406,-0.149783477,0.999338567,0.344465345,0.400880635,-0.185755432,0.987202168,0.187253743,0.412167519,-0.067221411,0.615409434,0.342790216,0.530435503,-0.278511018,0.948163569,0.168160066,0.517200828,-0.168168068,0.679190695,0.349155158,0.573958755,-0.312904656,0.906344533,0.160746887,0.564010561,-0.200024024,0.640302598,0.337488502,0.574803352,-0.355595946,0.90830344,0.164391816,0.562349677,-0.254639179,0.648974061,0.336760193,0.561663926,-0.296035498,0.887271762,0.168781355,0.549881041,-0.193184957,0.640135884,0.293757737,0.529193223,-0.025377396,0.999413013,0.217507467,0.533334494,0.025252631,0.999079168,0.322665721,0.710994661,-0.022617966,0.986314893,0.222825721,0.714551687,0.073010653,0.973767042,0.341238201,0.880987048,0.155869812,0.985198975,0.238025829,0.872825563,0.292803556,0.973753393,0.332022786,0.901468813,0.161718816,0.873504043,0.2545138,0.897900045,0.304447085,0.916419685,0.365121037,0.955421209,-0.009758433,0.973426342,0.200772628,0.939908087,0.155996487,0.970264912
normal,0.238084659,0.169817865,-0.470324427,0.999481559,0.246348247,0.150627345,-0.456829429,0.998888612,0.252199501,0.149622336,-0.456859022,0.999059141,0.257959694,0.149056196,-0.456889957,0.999177217,0.232986748,0.154065043,-0.450351059,0.998372793,0.229618564,0.155159459,-0.450389385,0.997892499,0.226320699,0.156223565,-0.45043239,0.997437,0.269437581,0.158032268,-0.325695157,0.999181092,0.226407811,0.164418742,-0.295629591,0.994354904,0.252929986,0.187337562,-0.418759465,0.99965483,0.234029964,0.189176351,-0.409652829,0.999042213,0.32247293,0.260313004,-0.230500832,0.999924898,0.197688416,0.271200299,-0.175330058,0.999398112,0.350747585,0.397402614,-0.170207173,0.987281084,0.186623573,0.411509156,-0.09516719,0.649532735,0.357086182,0.522357523,-0.269292712,0.949166894,0.166414708,0.516776204,-0.198495075,0.707288444,0.364361495,0.566525161,-0.303374082,0.907209754,0.157420725,0.563807487,-0.233021498,0.669596791,0.357628554,0.56738025,-0.348522365,0.909348011,0.160919741,0.562265158,-0.28798449,0.677878559,0.352454454,0.554700375,-0.288356215,0.889418006,0.166128471,0.549811244,-0.223666623,0.669194221,0.297187924,0.525891721,-0.019662322,0.999421299,0.219239458,0.532122195,0.019525507,0.99912864,0.323833823,0.71111846,-0.030276796,0.986863554,0.223929718,0.714545131,0.043568663,0.975720406,0.341850609,0.880990744,0.157287255,0.985600352,0.238387823,0.873616099,0.256732792,0.975454748,0.332064509,0.901509345,0.164259806,0.874579191,0.257886767,0.899214089,0.26751861,0.916131198,0.365630239,0.9553321,-0.011026056,0.974106431,0.20166786,0.94045043,0.11059621,0.971684039
normal,0.241645396,0.169191301,-0.469960153,0.999529243,0.249362379,0.149867952,-0.456733376,0.998981833,0.255046964,0.14886491,-0.456757933,0.999135077,0.260662317,0.148337513,-0.456779778,0.99924022,0.235668853,0.153338701,-0.450584114,0.998517931,0.232167542,0.154452309,-0.450622499,0.99808383,0.228782222,0.155519858,-0.450659186,0.997672141,0.271207303,0.157179087,-0.326822668,0.999233007,0.228070244,0.163656294,-0.296933949,0.99487412,0.256743789,0.186117157,-0.418172985,0.99968338,0.237250581,0.18817696,-0.409508228,0.999129534,0.324452043,0.25887385,-0.222782329,0.999925315,0.197692007,0.268519551,-0.177850723,0.999453485,0.354204148,0.394099504,-0.157136306,0.987422287,0.186640978,0.409819454,-0.098557033,0.681147218,0.363849521,0.51720345,-0.258014411,0.950654566,0.165930361,0.515521646,-0.202485055,0.733439028,0.370552272,0.562928021,-0.291452289,0.908910632,0.156579912,0.562482297,-0.23736921,0.697160542,0.365143418,0.564157784,-0.338179529,0.911194265,0.159766898,0.561877191,-0.292038769,0.705013812,0.358653843,0.550935447,-0.277882159,0.892347395,0.165261567,0.549566984,-0.227484688,0.696530282,0.298805982,0.523965955,-0.015928598,0.99943006,0.220871985,0.530378103,0.015783446,0.999177575,0.324319273,0.710328281,-0.028448116,0.987455666,0.223963261,0.714556634,0.0355184,0.977637708,0.341886729,0.880844653,0.159634769,0.986119926,0.238414586,0.874121606,0.244015008,0.977180362,0.331781238,0.901517212,0.166429132,0.877401471,0.258773446,0.900195837,0.254161924,0.916900635,0.365536392,0.954429686,-0.009065093,0.975036323,0.202174842,0.940578282,0.096038327,0.973255813
normal,0.245651022,0.166107431,-0.531294644,0.999572992,0.253197759,0.147331297,-0.516458809,0.999072373,0.259303331,0.146467492,-0.516501129,0.999210715,0.265130073,0.146148875,-0.516577601,0.999306023,0.237965271,0.150924325,-0.511001647,0.998653054,0.234027833,0.152179331,-0.511052489,0.998259902,0.230572194,0.153389379,-0.511074543,0.997887313,0.274498105,0.155381158,-0.375417888,0.999296904,0.22890912,0.162513718,-0.348695904,0.995352566,0.26188004,0.183578908,-0.475010514,0.999711335,0.240191668,0.186405987,-0.467399299,0.999210119,0.328643799,0.259061188,-0.255160153,0.999928296,0.197761908,0.268193722,-0.211654767,0.99949944,0.358915478,0.394859582,-0.190776303,0.987969577,0.181958199,0.40966928,-0.123631373,0.707037866,0.36901328,0.519574285,-0.261850178,0.952357352,0.160519689,0.52095145,-0.228159741,0.751369417,0.376571447,0.564763963,-0.295665056,0.910698175,0.153250426,0.562650084,-0.261312187,0.713687539,0.370071441,0.565741539,-0.360743672,0.913166165,0.157487348,0.562371671,-0.319146752,0.721858799,0.362770438,0.551057458,-0.293941915,0.89514035,0.16229935,0.552005947,-0.254486352,0.713306129,0.299416065,0.52259469,-0.016398069,0.999435961,0.221059933,0.528278887,0.016289461,0.999211133,0.324832797,0.710228443,-0.035438798,0.987645686,0.224072739,0.714476705,0.009040589,0.979157209,0.341984123,0.881311119,0.15899165,0.986281872,0.238081992,0.874970317,0.227029368,0.978366375,0.331792235,0.901790082,0.166792184,0.877490699,0.258477867,0.900396407,0.237734839,0.915412366,0.365588158,0.954946399,-0.013109509,0.975174129,0.200696215,0.94100368,0.073045135,0.973926604
normal,0.243933201,0.165211856,-0.50879854,0.999610901,0.251767367,0.146060437,-0.496038526,0.999148965,0.257781565,0.145318896,-0.496100247,0.99927479,0.263757527,0.145075336,-0.496183038,0.999361396,0.237189278,0.149509773,-0.48752588,0.998768508,0.2334968,0.150786892,-0.48756665,0.998411596,0.230037659,0.152046114,-0.487590373,0.998072803,0.274709642,0.154230803,-0.367730498,0.999350309,0.229475647,0.161544159,-0.325819314,0.995764852,0.260105878,0.182641834,-0.457105577,0.999734938,0.239278227,0.185358465,-0.445304126,0.999279261,0.330132872,0.259111226,-0.268876642,0.999930859,0.197786048,0.268649518,-0.186691508,0.999538004,0.360537916,0.395367682,-0.207053199,0.988548696,0.180538505,0.409356296,-0.098163486,0.727475166,0.369185507,0.519943058,-0.296270669,0.953827441,0.158096239,0.525530159,-0.202612385,0.765803277,0.378946781,0.565498054,-0.330724716,0.912212491,0.151395783,0.563606143,-0.232675999,0.726609051,0.370421857,0.565952957,-0.382703751,0.914853334,0.15605469,0.564227104,-0.291030288,0.735139847,0.362380683,0.552833498,-0.319628775,0.89764601,0.160889909,0.554797053,-0.229313001,0.726577163,0.299313068,0.523097754,-0.02201774,0.999436796,0.221136808,0.528358936,0.021939715,0.99922961,0.324751556,0.710267484,-0.040567592,0.987629712,0.224106327,0.714356244,0.029685382,0.980267525,0.341974884,0.882205606,0.152038634,0.986333072,0.237997681,0.874955773,0.241424635,0.979144812,0.331820875,0.902343988,0.158867836,0.876793265,0.258433253,0.900358915,0.252122283,0.914102912,0.365467161,0.955044985,-0.018515272,0.975147545,0.200064436,0.94095397,0.09917555,0.974203229
normal,0.248705819,0.163101912,-0.550361991,0.99964571,0.25591442,0.144517556,-0.535601735,0.999219656,0.262245595,0.143822938,-0.535665631,0.99933368,0.268150181,0.143649235,-0.535776913,0.999412,0.240710095,0.148012653,-0.530171692,0.99887675,0.236704126,0.149413213,-0.53025043,0.998554111,0.233075067,0.15081811,-0.530279398,0.998247743,0.278014362,0.153325289,-0.397061199,0.999397337,0.231817767,0.160910964,-0.368446678,0.996156454,0.26494059,0.180702254,-0.494707435,0.999755561,0.243791044,0.183878839,-0.486741543,0.999342501,0.333450705,0.258558333,-0.286016941,0.99993068,0.198278844,0.269047916,-0.228151709,0.999575913,0.366006732,0.394102126,-0.223776281,0.9885993,0.18058683,0.409467787,-0.143801525,0.749817371,0.38436529,0.51764828,-0.319885373,0.951430917,0.157755047,0.526230097,-0.243166655,0.781842113,0.395051777,0.559042931,-0.353753895,0.906481445,0.150420368,0.564939737,-0.273532212,0.741351724,0.392056972,0.56858331,-0.40304485,0.909948826,0.153760836,0.565959334,-0.332915306,0.750222981,0.380964398,0.555075407,-0.341689378,0.893964529,0.158928707,0.557183385,-0.270024955,0.74189204,0.301655799,0.520543516,-0.023933705,0.999433339,0.222474262,0.527090132,0.023854114,0.999253452,0.325378478,0.710078061,-0.051637273,0.987289548,0.224382401,0.71404767,0.015141507,0.981165886,0.342256844,0.882213175,0.150346264,0.98625654,0.237722769,0.876160622,0.231471017,0.97973156,0.332401663,0.902254045,0.155945599,0.875323057,0.258096546,0.901206136,0.242677987,0.911866903,0.365396619,0.954726517,-0.020356739,0.97489059,0.199384689,0.940921783,0.08766377,0.974227786
normal,0.252341688,0.162886605,-0.531639874,0.999677181,0.25940153,0.144614637,-0.516870081,0.999283135,0.265544683,0.143952385,-0.516938627,0.999386489,0.271063924,0.143772468,-0.517042935,0.999456704,0.243991539,0.147976965,-0.51175648,0.998974264,0.239727169,0.149374753,-0.511817575,0.998682737,0.235864028,0.150817931,-0.511848629,0.998405278,0.280037463,0.153395355,-0.380776078,0.99943918,0.233758375,0.160982698,-0.352677166,0.996510863,0.267857939,0.180337757,-0.476453185,0.999774456,0.24715592,0.18368189,-0.468960613,0.999400139,0.334721833,0.257917166,-0.281788647,0.999930143,0.199109927,0.270084918,-0.217134506,0.999610543,0.367574543,0.392557323,-0.210716486,0.988560975,0.180680498,0.410094917,-0.133978933,0.769993722,0.388592541,0.516069591,-0.318797797,0.949139595,0.156549081,0.526031137,-0.235178098,0.7971071,0.400453657,0.556176603,-0.350536138,0.90094167,0.149065435,0.564904869,-0.265568525,0.756093621,0.398893863,0.569072485,-0.397766262,0.905227184,0.151982576,0.565791845,-0.324873447,0.765152752,0.388470799,0.549874663,-0.336716264,0.890536547,0.157253891,0.556920171,-0.262086183,0.75699693,0.303273141,0.518953085,-0.023328407,0.999428928,0.223598316,0.526385009,0.02324355,0.999272704,0.325494796,0.709927499,-0.051517736,0.986958086,0.224385709,0.713702202,0.015492246,0.981921434,0.342476308,0.882438242,0.14959754,0.985958695,0.237547845,0.877222955,0.231915623,0.980079234,0.332589984,0.902346134,0.15664959,0.87371093,0.25661099,0.901260734,0.243342161,0.9085958,0.365752816,0.954772711,-0.019453622,0.974276364,0.198560566,0.940899491,0.085543603,0.973910093
normal,0.256909817,0.162537619,-0.558669329,0.999705493,0.264975369,0.144680664,-0.542447865,0.999341011,0.270959973,0.144168094,-0.542504013,0.999433815,0.276308894,0.144012034,-0.542608082,0.999497056,0.247946531,0.147444904,-0.539070368,0.999063849,0.243062764,0.148722738,-0.539139628,0.998800516,0.238523066,0.150077313,-0.539182723,0.998550534,0.284766287,0.153512865,-0.398946732,0.999473691,0.235307306,0.160469741,-0.381568968,0.996836901,0.271925718,0.180577785,-0.501340151,0.999791503,0.250011951,0.183440298,-0.496645659,0.999453962,0.336655647,0.258206874,-0.282310992,0.999926388,0.199134216,0.27026841,-0.243276685,0.999642968,0.367339253,0.394664943,-0.212704003,0.987994075,0.179540232,0.410139501,-0.16033493,0.789728642,0.39329043,0.523626864,-0.320020407,0.944450498,0.154092833,0.526643276,-0.259720862,0.811970592,0.402897716,0.558608174,-0.353853136,0.891999543,0.147510111,0.565349221,-0.291618973,0.770542622,0.396593094,0.576448977,-0.40164417,0.897172153,0.150557488,0.566088378,-0.348579943,0.779640913,0.392272562,0.552403986,-0.340336114,0.883684397,0.155785739,0.557043612,-0.285347104,0.771668792,0.30595082,0.518683195,-0.017402658,0.999413252,0.22586523,0.525577784,0.017316502,0.999284327,0.326136291,0.709952176,-0.036016226,0.986444712,0.224818781,0.711789429,0.013322568,0.982486784,0.342489183,0.883227885,0.170807168,0.985231638,0.236380324,0.877379298,0.232018441,0.979957283,0.332602233,0.902821362,0.178999707,0.868489206,0.255024761,0.901203215,0.243586496,0.902092516,0.36564976,0.95475626,-0.001026496,0.972696543,0.19837223,0.940814793,0.078889757,0.972704649
normal,0.260446697,0.161866337,-0.541461349,0.99973315,0.269046187,0.144593641,-0.524096549,0.999399841,0.274756938,0.144282177,-0.524145246,0.999483109,0.279869765,0.144179896,-0.524231195,0.999539733,0.251413763,0.146677196,-0.521428287,0.999151349,0.246208608,0.147793561,-0.52149874,0.998914063,0.24127017,0.148945257,-0.521531105,0.998688877,0.288040519,0.15385747,-0.38515982,0.999513924,0.236712441,0.159908563,-0.369640797,0.997142792,0.274233997,0.180602893,-0.486048371,0.999809206,0.252166033,0.182913214,-0.482414216,0.999505222,0.336794466,0.263083339,-0.281140447,0.999925315,0.199154228,0.270602524,-0.241985694,0.999674678,0.369403034,0.397854447,-0.210038334,0.987984061,0.176816002,0.410680264,-0.166464075,0.807925999,0.395697951,0.532137096,-0.319370091,0.94260323,0.15098244,0.528521776,-0.265324652,0.826967239,0.411128789,0.575405955,-0.352735847,0.887803912,0.145476386,0.566218853,-0.297590554,0.786317348,0.404282033,0.5835706,-0.398508668,0.893576562,0.149441466,0.566760659,-0.35471344,0.79519558,0.393481582,0.566537797,-0.337110519,0.881362438,0.154070869,0.55775696,-0.291098744,0.787519693,0.305688411,0.522026539,-0.017635457,0.999420404,0.226069853,0.526904881,0.0175377,0.999316931,0.326218873,0.712584019,-0.014095057,0.986751795,0.224945053,0.712514997,0.026983682,0.983479679,0.342694163,0.885496259,0.182858139,0.985593498,0.236568749,0.876975656,0.236490697,0.980733395,0.332676053,0.90561372,0.190148115,0.870025694,0.255031854,0.901191711,0.251397312,0.902014434,0.366017699,0.955469072,0.016724717,0.973151028,0.198459476,0.940202057,0.090046532,0.973244727
normal,0.262286782,0.161756605,-0.550974488,0.999758542,0.270576268,0.14473933,-0.532262385,0.999454856,0.276183307,0.144414753,-0.532299638,0.999529779,0.281244606,0.144256815,-0.532378912,0.999580562,0.253004849,0.146768644,-0.530680299,0.999231577,0.247748062,0.147889361,-0.530750096,0.999017775,0.242681995,0.14904651,-0.530766606,0.998814702,0.289504468,0.154823959,-0.388167828,0.999554038,0.237553582,0.159930319,-0.379158407,0.997420132,0.275766194,0.180808067,-0.494613647,0.999826074,0.253708184,0.18308571,-0.492422551,0.99955219,0.337423444,0.268893838,-0.278993338,0.999926925,0.199167401,0.271082491,-0.250918478,0.999703348,0.370994925,0.401546508,-0.208613604,0.988297641,0.17561321,0.410784841,-0.173097074,0.824508965,0.397550046,0.540976942,-0.315486401,0.94323343,0.151030734,0.528897524,-0.270862132,0.840232968,0.414690971,0.584667921,-0.347486526,0.887794137,0.14566499,0.566373229,-0.303407788,0.799989998,0.407921851,0.589487314,-0.398126513,0.893902302,0.14982678,0.566807687,-0.360447496,0.808689296,0.395814061,0.574912488,-0.336841911,0.882624328,0.154307052,0.557758868,-0.29661873,0.80118829,0.305374414,0.525210798,-0.014992737,0.999434114,0.225989088,0.527325332,0.014886518,0.999349773,0.326470345,0.713793635,-0.001477432,0.987130642,0.225216001,0.713032722,0.031286411,0.984518111,0.343069106,0.886505365,0.194854081,0.986065388,0.236648455,0.876844287,0.238616601,0.981624365,0.332744688,0.906833112,0.201915309,0.872197032,0.254484206,0.901354551,0.255190849,0.902511775,0.366978705,0.955728829,0.026370315,0.973759115,0.198487237,0.940101981,0.10162425,0.974003017
